Crime_ID,City,Date,Time,Crime_Type,Location,Latitude,Longitude,Crime_Severity,Police_Response_Time_Minutes,Resolved,Suspect_Arrested,Ride_ID,Ride_Date,Ride_Time,Pickup_Location,Drop_Location,Ride_Duration_Minutes,Distance_KM,Ride_Fare_INR,Ride_Surge_Pricing_Factor,Driver_Rating,Ride_Cancellation_Status,Weather_Temperature_C,Weather_Rainfall_mm,Weather_Visibility_KM,Weather_Humidity_%,Weather_Wind_Speed_KMH,Weather_Condition,Traffic_Congestion_Level,Traffic_Avg_Speed_KMH,Road_Accidents_Reported,Nearby_CCTV_Cameras,Uber_Ola_Route_Overlap,Public_Complaints,Time_of_Day,Passenger_Gender,Num_Police_Stations_Nearby
806,Mumbai,14-02-2023,11:23,Assault,Saket,24.90285608,76.15464212,1,35,1,1,99761,02-12-2023,09:33,Andheri,Andheri,29,20.1413166,1080.097198,1.2,3.8,Completed,31.54346508,30,2.396173561,74,36,Rainy,1,27.32865392,2,0,0,8,Evening,Other,1
807,Mumbai,16-12-2024,07:20,Harassment,Connaught Place,27.48249653,75.78111341,6,18,1,1,23728,14-06-2024,09:12,Andheri,Bandra,62,27.35220747,618.7301188,1.5,3.3,Completed,32.53599643,10,1.474996158,76,18,Rainy,6,38.03096246,2,8,1,5,Morning,Other,2
808,Delhi,25-11-2023,17:22,Burglary,Connaught Place,26.27391837,76.82252969,5,4,1,1,34214,08-04-2024,11:03,Dadar,Connaught Place,119,5.932325396,903.0671471,2,4.1,Completed,,0,4.575000084,82,46,Sunny,9,12.0108155,4,1,1,6,Morning,Female,1
809,Mumbai,18-01-2023,02:44,Harassment,Dwarka,23.50279413,74.71204973,9,51,0,0,56649,12-05-2024,15:17,Saket,Saket,23,6.736531667,698.7232484,1,3,Completed,25.71872552,10,5.757173786,85,14,Sunny,6,22.22309647,2,3,1,0,Morning,Female,2
810,Delhi,21-07-2023,04:20,Fraud,Colaba,28.84953982,75.11455038,9,31,1,1,88019,03-01-2024,11:00,Lajpat Nagar,Karol Bagh,6,11.56393827,816.6800484,1.5,4.2,Completed,30.35121419,10,2.964588756,41,34,Rainy,6,34.65777398,2,0,1,3,Night,Male,0
811,Delhi,21-08-2024,22:15,Harassment,Andheri,20.78823776,76.86241165,8,31,0,0,45297,05-06-2024,23:38,Connaught Place,Connaught Place,110,15.75888685,1249.189584,1.5,4.6,Completed,19.18597233,10,9.795834871,27,12,Foggy,2,40.22458933,3,0,0,6,Evening,Female,4
812,Delhi,11-05-2023,17:37,Assault,Dwarka,29.95068093,74.56620702,7,9,0,0,84663,03-07-2024,06:47,Juhu,Juhu,107,27.91998587,649.9128809,1.5,4,Completed,10.74357385,30,4.4005297,62,37,Foggy,1,16.92179334,0,6,1,4,Night,Male,1
813,Delhi,02-11-2024,04:06,Theft,Saket,20.30737836,76.2095961,2,31,0,0,66622,22-07-2023,07:11,Dwarka,Connaught Place,112,27.39499842,383.6128187,1.5,4,Cancelled,32.57586093,5,5.836831306,44,22,Foggy,4,59.55266491,2,9,0,2,Afternoon,Other,0
814,Mumbai,19-11-2023,16:45,Harassment,Andheri,19.16444968,74.60761421,8,5,0,1,78009,19-05-2023,16:03,Connaught Place,Connaught Place,62,26.41241934,876.9646169,1.2,3.3,Completed,31.29838843,30,4.903495768,45,34,Cloudy,9,50.81927943,1,9,0,0,Evening,Male,1
815,Mumbai,24-09-2023,15:34,Harassment,Colaba,28.79020791,74.50641717,3,36,1,1,14662,12-03-2023,18:40,Andheri,Saket,70,8.23075415,1409.387787,1.2,2.9,Completed,26.67333726,30,8.700137537,95,20,Foggy,1,36.89858751,4,1,0,8,Night,Male,2
816,Delhi,14-03-2023,10:06,Assault,Andheri,21.69448859,76.56123375,6,16,1,0,50496,01-11-2023,18:38,Connaught Place,Dwarka,11,22.43093856,1055.15743,2,4.9,Completed,40.65179637,0,4.021786106,22,24,Cloudy,7,58.53257704,2,4,1,5,Night,Male,2
817,Delhi,27-01-2023,19:14,Theft,Bandra,27.0266959,73.04902149,10,42,1,1,12665,16-04-2024,14:01,Colaba,Dadar,55,12.73776883,497.1267036,1.2,3.6,Completed,27.80186915,0,9.459359868,40,39,Foggy,3,33.19317698,2,9,1,4,Morning,Other,4
818,Delhi,06-08-2024,23:22,Theft,Colaba,27.92116912,74.03151583,7,41,1,0,86720,20-10-2024,04:16,Juhu,Connaught Place,99,28.07312197,1446.341056,2,4.4,Completed,20.62231323,0,8.147171392,88,39,Cloudy,9,57.09378134,2,6,0,2,Evening,Female,3
819,Mumbai,01-01-2024,22:44,Fraud,Dwarka,28.4488503,73.34503366,6,16,0,0,55942,20-11-2023,08:00,Juhu,Andheri,37,8.007003419,546.9395067,2,3,Completed,34.97363588,5,1.218717019,31,13,Rainy,2,46.34665219,2,6,0,9,Night,Male,0
820,Delhi,20-10-2024,20:35,Harassment,Saket,29.90753659,74.15465966,5,20,1,1,18475,09-05-2024,09:59,Colaba,Saket,79,5.95522269,1475.718335,1.5,3.2,Completed,43.68412321,10,8.891219156,46,13,Cloudy,2,16.95405544,4,3,0,2,Afternoon,Female,3
821,Delhi,10-06-2023,07:29,Theft,Bandra,22.23443681,73.38224893,4,54,1,0,47239,25-08-2024,06:05,Lajpat Nagar,Karol Bagh,108,25.58678489,328.3851066,2,3.7,Completed,35.79076107,5,2.224943166,20,35,Foggy,7,27.30400833,3,4,0,1,Morning,Other,2
822,Mumbai,18-11-2024,08:36,Theft,Andheri,26.81267676,75.47643379,2,30,1,1,32903,11-03-2024,00:58,Saket,Lajpat Nagar,108,22.07341266,1499.491825,1,3.9,Completed,41.80967594,10,1.065724178,62,47,Foggy,8,19.455091,3,6,1,6,Evening,Female,1
823,Mumbai,28-03-2024,01:29,Burglary,Lajpat Nagar,20.26939844,76.78902482,9,26,0,1,71134,10-09-2023,19:00,Dadar,Dwarka,114,24.99980699,160.0631924,1.2,2.8,Completed,13.94499974,5,2.605681091,86,43,Rainy,1,44.69743397,4,7,0,3,Morning,Male,3
824,Delhi,07-05-2024,19:28,Burglary,Colaba,23.4749022,76.71967837,7,49,1,0,27171,24-04-2023,14:30,Dwarka,Connaught Place,17,6.422414855,,2,2.4,Completed,14.23452162,30,1.309423763,73,36,Foggy,9,47.16457483,2,2,1,3,Afternoon,Female,4
825,Mumbai,06-06-2023,15:37,Theft,Connaught Place,28.32768863,74.18700579,7,31,0,1,22660,06-05-2023,03:42,Dwarka,Connaught Place,14,26.77419526,1123.6403,1,2,Completed,15.41119972,30,6.410892528,73,18,Sunny,7,42.63060134,0,0,0,7,Evening,Other,1
826,Mumbai,09-11-2024,13:04,Fraud,Karol Bagh,23.04423851,77.93256244,4,50,1,1,68200,17-05-2023,17:11,Juhu,Lajpat Nagar,117,20.97336999,1035.383296,1.2,2.7,Completed,34.59990529,10,4.751191951,71,47,Foggy,3,35.00728097,2,9,0,9,Afternoon,Other,0
827,Delhi,24-01-2023,05:01,Theft,Dwarka,25.50204919,75.56312619,5,15,1,1,52658,09-01-2023,07:43,Connaught Place,Karol Bagh,63,20.24370248,1177.529813,1,1.8,Completed,23.6397472,10,5.010915381,82,40,Foggy,7,27.11393231,0,8,1,2,Night,Female,2
828,Mumbai,19-05-2024,17:28,Assault,Karol Bagh,24.54150788,74.39640181,6,52,1,1,33289,23-08-2023,10:44,Bandra,Connaught Place,42,18.31234817,734.1577654,1.5,2.7,Cancelled,26.71988952,10,6.3576457,93,11,Rainy,6,59.13498795,1,1,1,8,Night,Male,2
829,Delhi,20-03-2023,17:41,Harassment,Dadar,26.10546684,77.01323568,2,41,0,1,17988,04-05-2023,22:15,Karol Bagh,Andheri,24,23.4165416,128.4652225,1.5,4.5,Cancelled,19.16720403,20,5.234649085,32,36,Cloudy,8,6.540760543,3,5,1,6,Evening,Male,1
830,Mumbai,17-07-2024,01:57,Fraud,Dadar,29.70183828,76.37924408,4,38,0,1,49974,08-06-2024,04:48,Karol Bagh,Dwarka,89,13.63703279,,1.2,4.9,Cancelled,35.76370324,0,9.920212521,38,31,Sunny,8,11.81218683,3,7,0,7,Night,Female,1
831,Delhi,13-02-2024,11:30,Assault,Karol Bagh,19.61309079,76.49565202,4,38,0,1,42052,04-10-2024,15:30,Colaba,Saket,18,5.718994886,981.3560209,2,3.3,Completed,39.58717939,20,6.425405695,96,12,Rainy,1,37.9306533,0,6,1,4,Night,Male,1
832,Delhi,05-03-2023,22:09,Fraud,Dadar,25.31357669,73.1768361,4,43,0,1,55154,11-09-2024,20:41,Dadar,Connaught Place,92,17.09941626,987.0582186,1,1.6,Completed,15.60749473,20,6.069022906,97,20,Cloudy,4,46.57024074,1,2,0,0,Morning,Other,0
833,Delhi,08-06-2024,02:43,Assault,Colaba,28.49331657,74.80994584,7,57,0,0,12421,10-08-2024,07:31,Andheri,Andheri,44,22.94685482,333.0310569,1.5,2.7,Completed,16.74569443,30,4.436858979,77,25,Sunny,2,57.66817785,3,4,0,9,Morning,Other,4
834,Mumbai,13-05-2023,11:04,Harassment,Andheri,24.29520983,77.17096878,7,20,1,0,70149,06-07-2023,13:22,Connaught Place,Andheri,11,6.302128681,416.8575491,2,3.4,Cancelled,21.87902683,30,4.740706181,51,12,Rainy,8,31.97580129,1,4,1,5,Evening,Other,0
835,Delhi,25-08-2023,23:17,Harassment,Bandra,19.86379905,75.02422805,7,35,1,1,79467,26-10-2024,10:16,Dwarka,Karol Bagh,73,8.272578693,755.7122999,1.5,2.5,Completed,19.80583082,10,9.900203234,68,17,Rainy,8,19.62350171,3,1,0,7,Afternoon,Male,3
836,Mumbai,10-06-2024,18:16,Burglary,Lajpat Nagar,25.16593288,76.10071646,7,23,0,1,81561,06-01-2024,14:25,Karol Bagh,Karol Bagh,10,21.50327742,1106.485258,1.5,1.8,Completed,28.60378072,30,0.552162314,33,6,Sunny,3,52.48291325,0,3,1,9,Evening,Male,3
837,Delhi,21-05-2023,23:01,Assault,Juhu,22.6528128,75.5276024,2,44,1,1,51584,12-03-2024,02:28,Dadar,Juhu,44,9.550226155,1286.557249,2,1.9,Completed,36.3402724,10,1.976821056,65,8,Sunny,4,29.23201848,3,7,1,4,Afternoon,Male,3
838,Delhi,08-12-2024,22:38,Burglary,Lajpat Nagar,20.70435964,77.05414073,5,47,1,1,36176,08-01-2024,04:28,Connaught Place,Dadar,57,6.758344096,175.4030297,1.2,2.9,Completed,37.76457931,20,3.758858017,80,8,Sunny,1,12.09865353,3,1,1,7,Morning,Male,2
839,Mumbai,04-11-2023,15:27,Assault,Dwarka,28.33937965,73.70736504,,39,1,1,57540,22-04-2023,11:30,Bandra,Connaught Place,103,26.90297816,1392.148878,2,1.9,Completed,17.29573907,0,9.09192074,39,46,Sunny,4,33.7143404,0,5,0,1,Night,Male,3
840,Delhi,06-05-2024,22:48,Burglary,Juhu,24.73759464,75.45285167,2,25,1,0,55305,26-10-2023,07:21,Juhu,Colaba,13,6.50506997,1395.210911,1,2,Completed,16.14536489,30,9.410332659,44,35,Foggy,5,33.90365161,4,0,1,7,Evening,Other,4
841,Delhi,17-11-2024,04:25,Harassment,Dwarka,29.26604054,72.73940801,5,54,0,1,47273,20-11-2024,10:19,Juhu,Connaught Place,110,11.63616021,61.50392604,1.2,4.5,Completed,22.72929964,20,1.047236385,94,40,Foggy,8,17.60716477,4,1,0,6,Evening,Other,4
842,Mumbai,04-12-2024,06:42,Fraud,Juhu,27.86618155,76.14126466,6,50,1,1,98801,06-06-2024,17:59,Connaught Place,Andheri,69,13.99604819,784.2938847,1,4.1,Completed,15.1703387,10,1.845425672,80,21,Cloudy,4,12.80900354,3,2,1,6,Morning,Male,0
843,Delhi,20-06-2024,14:19,Burglary,Colaba,26.62268973,76.39180703,3,22,1,0,52369,11-02-2023,03:18,Andheri,Lajpat Nagar,107,15.3319196,901.3591829,1.2,1.2,Completed,13.2128973,30,8.881167417,46,10,Foggy,5,12.83721549,4,1,0,9,Afternoon,Male,2
844,Delhi,05-04-2023,17:44,Assault,Dwarka,19.05528054,72.25702393,,47,1,1,54827,13-09-2023,14:06,Lajpat Nagar,Lajpat Nagar,24,12.11667792,852.8844722,1.5,2.3,Completed,18.49035443,0,3.086707868,48,47,Cloudy,3,50.28404804,2,4,0,8,Evening,Female,4
845,Delhi,15-03-2024,21:19,Assault,Dadar,23.70605802,76.05474578,5,8,1,1,88931,09-01-2023,05:58,Dadar,Lajpat Nagar,10,27.55107798,942.8689034,2,3.1,Completed,,30,4.310441137,88,7,Sunny,3,32.55711117,4,9,0,9,Afternoon,Other,2
846,Delhi,23-07-2024,10:14,Harassment,Lajpat Nagar,21.1723491,74.48814092,4,54,1,1,53930,20-03-2023,12:26,Bandra,Karol Bagh,100,20.44150619,779.8593587,1,1.2,Completed,30.5744583,10,0.543618664,68,6,Cloudy,5,45.49943512,1,7,1,8,Morning,Other,2
847,Mumbai,26-09-2024,18:51,Assault,Lajpat Nagar,29.01877702,72.74458126,10,9,1,0,76334,06-07-2024,13:06,Connaught Place,Karol Bagh,81,12.06585018,476.020025,1.2,3.7,Completed,35.31475798,20,5.168850758,36,17,Foggy,2,57.93618779,2,8,1,1,Evening,Female,4
848,Mumbai,22-04-2023,16:26,Theft,Dadar,20.92042383,74.51944529,9,15,0,0,13462,06-08-2023,10:57,Dadar,Colaba,43,12.01615215,188.7713599,1.5,2.5,Completed,17.79840272,20,8.720375804,22,28,Foggy,1,48.55981514,4,0,0,2,Night,Female,4
849,Delhi,15-09-2023,04:49,Fraud,Dadar,22.14666057,73.16539758,8,48,1,1,60479,10-08-2023,21:15,Karol Bagh,Dwarka,108,16.08266998,352.1501454,1.5,2.6,Cancelled,38.65323311,0,3.963648294,88,27,Foggy,5,13.63353092,2,2,1,2,Evening,Female,4
850,Mumbai,19-02-2024,17:43,Burglary,Andheri,24.68520445,74.49335719,7,20,1,1,17449,05-10-2023,18:13,Bandra,Andheri,25,2.942569717,1123.369915,2,2.1,Completed,11.17847665,0,8.868729314,75,27,Foggy,1,28.09414948,2,5,1,8,Afternoon,Other,4
851,Delhi,27-01-2023,18:20,Fraud,Lajpat Nagar,21.89699981,74.30603417,1,35,1,1,68038,10-01-2023,18:47,Saket,Andheri,41,27.94599949,399.542102,2,2.3,Completed,25.54160989,20,3.795782873,73,43,Sunny,5,32.28352673,4,5,1,9,Evening,Other,1
852,Mumbai,18-10-2023,00:39,Harassment,Colaba,21.30851145,76.43034982,9,59,0,1,70760,15-07-2023,04:38,Andheri,Colaba,16,8.252662576,1253.079987,1,4.4,Completed,32.15767911,5,6.752590053,27,38,Rainy,4,43.56956397,1,6,1,3,Evening,Other,3
853,Delhi,11-03-2023,01:45,Burglary,Lajpat Nagar,25.59009258,76.64529335,9,37,1,1,55190,12-02-2023,08:11,Dadar,Andheri,74,21.53259184,635.0581322,1.2,4.2,Completed,20.19424097,20,3.289512909,74,33,Sunny,8,58.0695552,1,5,1,4,Evening,Male,1
854,Delhi,22-02-2024,11:37,Burglary,Lajpat Nagar,19.97822475,75.64217193,6,3,0,1,40163,06-10-2023,14:45,Bandra,Connaught Place,19,23.77623692,650.9899896,1.5,4.7,Completed,33.92921814,10,5.389987016,97,37,Rainy,2,20.67793003,2,9,0,1,Morning,Other,0
855,Delhi,19-12-2023,03:49,Theft,Andheri,19.63984535,72.13612105,7,59,1,0,58242,20-07-2024,01:53,Karol Bagh,Andheri,25,25.16672443,1309.323175,1,3.8,Completed,40.34687164,30,8.368962973,61,30,Sunny,7,52.366677,4,9,0,6,Morning,Other,1
856,Delhi,17-02-2024,02:39,Harassment,Colaba,23.09469825,77.58613367,3,34,1,0,42953,28-08-2023,04:04,Colaba,Andheri,89,6.637984676,360.718801,1,3.3,Completed,13.12782122,5,8.559861744,50,21,Sunny,8,8.968684572,1,1,1,0,Afternoon,Male,0
857,Delhi,15-01-2024,02:33,Assault,Colaba,26.927309,76.11739968,5,34,1,1,49799,08-07-2023,11:03,Colaba,Andheri,96,17.02740595,324.9478932,1.5,2,Completed,27.93961477,20,1.227010395,27,16,Foggy,5,52.95844565,4,9,0,2,Morning,Male,1
858,Delhi,14-09-2023,13:46,Theft,Connaught Place,25.10287434,72.2051727,7,36,1,1,22288,25-06-2023,20:06,Dwarka,Connaught Place,104,4.34288214,14788.39288,1.2,3.7,Completed,10.65696761,30,9.328329998,84,42,Foggy,3,43.20349241,4,2,0,4,Evening,Female,0
859,Mumbai,02-10-2024,05:46,Theft,Colaba,23.65164115,76.9129974,1,35,1,1,37473,04-04-2023,06:56,Lajpat Nagar,Connaught Place,85,24.53418567,833.8764384,1,4.6,Completed,19.78510002,0,5.457325092,24,28,Sunny,6,6.569630394,3,1,1,8,Night,Male,3
860,Delhi,26-11-2024,06:15,Fraud,Dwarka,25.22326721,73.20159693,1,9,1,1,37591,06-10-2023,08:53,Dwarka,Bandra,50,15.62064295,326.2550209,2,1.3,Completed,14.79290973,20,2.582489966,24,10,Foggy,1,38.5916722,3,3,1,4,Evening,Other,3
861,Mumbai,01-12-2024,19:49,Fraud,Bandra,23.01996633,75.47532714,5,30,1,0,38391,18-05-2023,07:40,Connaught Place,Bandra,75,6.43769365,290.4170036,1.5,2.8,Completed,31.84962517,5,8.397561131,53,27,Rainy,3,56.22409151,3,8,1,5,Afternoon,Other,3
862,Delhi,27-05-2024,05:53,Fraud,Dadar,29.29760969,74.79980622,9,55,1,0,19877,06-01-2024,07:36,Colaba,Karol Bagh,91,22.12301048,1299.414206,1.5,1.6,Cancelled,18.70392835,10,6.534599902,20,14,Cloudy,9,28.79082717,4,0,0,7,Afternoon,Female,4
863,Mumbai,07-12-2023,05:01,Theft,Dwarka,19.6039538,74.51903269,7,54,1,0,83127,14-01-2023,01:27,Bandra,Andheri,113,11.27275577,919.7766523,1.5,4.2,Completed,19.88393594,30,5.326014914,81,6,Rainy,5,11.45020255,0,8,0,4,Morning,Male,2
864,Mumbai,14-01-2023,20:59,Assault,Dwarka,26.40730627,77.33828232,1,26,1,0,98482,19-11-2023,05:30,Dadar,Saket,90,5.206184905,,1.2,3.5,Completed,17.19706022,30,8.211180355,29,44,Foggy,6,59.37386285,4,1,0,6,Afternoon,Other,0
865,Mumbai,03-12-2024,15:46,Burglary,Juhu,28.80410931,74.62416775,5,12,1,1,62550,19-02-2023,19:54,Dadar,Juhu,14,14.9100671,1336.016728,1.2,4.5,Completed,18.53308767,20,2.436602628,57,41,Foggy,9,27.91918753,1,0,1,8,Evening,Other,0
866,Delhi,16-02-2023,03:21,Fraud,Andheri,27.8427318,72.45206471,8,24,1,1,20494,08-11-2023,23:34,Dadar,Juhu,86,8.586904764,,1,1.3,Completed,17.87885754,10,6.021032363,97,27,Sunny,2,34.03083437,1,2,0,5,Afternoon,Other,4
867,Delhi,14-05-2023,02:06,Assault,Juhu,21.02445138,77.67983236,8,41,1,1,10078,20-06-2023,19:41,Connaught Place,Karol Bagh,70,28.6062114,1484.568045,1,4.6,Completed,34.42549623,10,9.637192172,27,8,Sunny,7,58.20184529,1,0,0,3,Morning,Other,3
868,Mumbai,25-03-2023,12:36,Harassment,Andheri,22.25518984,77.52321139,2,19,0,1,87674,20-08-2023,10:32,Dadar,Dwarka,80,12.11812642,458.5524751,1.5,1.3,Completed,43.45336399,0,6.552380689,44,40,Sunny,6,37.16407425,0,6,1,8,Morning,Male,0
869,Delhi,13-06-2024,22:43,Fraud,Colaba,26.88752733,76.10659614,7,44,0,0,93041,20-02-2024,05:57,Saket,Andheri,113,18.02868134,8167.849856,1,2.2,Completed,27.15809987,20,6.188663041,69,36,Foggy,9,42.18956996,2,1,1,2,Evening,Female,3
870,Mumbai,13-07-2024,12:51,Burglary,Lajpat Nagar,19.92697615,74.80735517,,16,1,1,18977,02-01-2023,09:51,Andheri,Lajpat Nagar,43,28.55410796,300.9954071,1.5,1.6,Completed,31.01357285,30,0.77983439,80,17,Foggy,1,44.04722047,4,8,1,2,Afternoon,Male,3
871,Delhi,22-11-2023,13:24,Harassment,Dwarka,27.9304787,72.55715684,5,26,1,1,42593,23-03-2023,14:30,Juhu,Andheri,118,13.02419322,687.5736691,2,1.6,Completed,38.63371502,0,2.235169918,56,41,Sunny,4,46.4417506,3,1,1,9,Night,Female,1
872,Mumbai,28-11-2023,22:30,Harassment,Saket,26.90797639,76.74448871,9,23,1,0,79754,04-07-2024,06:13,Saket,Lajpat Nagar,26,12.02755247,305.9794461,1,1.7,Completed,26.66371517,30,6.315372736,50,19,Foggy,3,49.00897648,1,7,1,1,Afternoon,Female,3
873,Mumbai,06-02-2024,04:54,Burglary,Lajpat Nagar,27.02567314,72.45286749,3,57,1,0,81265,06-03-2024,22:56,Lajpat Nagar,Connaught Place,111,6.547357931,495.4850755,1.2,2.9,Completed,20.57085287,0,7.175307244,61,25,Cloudy,1,9.112658211,1,5,0,5,Morning,Male,0
874,Delhi,05-09-2024,10:11,Fraud,Andheri,20.10265507,72.41160591,1,33,0,1,12723,23-07-2024,18:04,Juhu,Dwarka,90,28.27249981,441.3053198,1.2,4.1,Completed,43.28411875,20,9.048363944,43,43,Rainy,4,56.38860762,2,5,0,1,Night,Other,3
875,Mumbai,25-01-2023,03:19,Theft,Dwarka,26.89536599,75.22430305,4,42,0,1,19773,16-12-2024,04:38,Dadar,Dadar,46,24.42085379,460.4862018,1.5,4.6,Completed,41.71547933,0,8.777683706,86,18,Rainy,6,34.994469,2,3,0,1,Afternoon,Other,3
876,Delhi,15-05-2023,11:11,Burglary,Lajpat Nagar,26.47799938,72.96076944,7,57,0,1,59510,24-09-2023,19:55,Andheri,Juhu,90,8.188307693,1456.248152,2,3.3,Cancelled,17.7125917,0,3.918582588,81,48,Cloudy,1,34.36222582,2,0,0,2,Night,Female,2
877,Mumbai,13-09-2024,22:27,Burglary,Saket,28.1401474,72.0463816,1,30,1,1,77301,20-06-2024,01:14,Saket,Bandra,10,11.31488398,105.7474044,1,1.6,Completed,34.60767565,10,7.053716212,25,10,Rainy,9,50.9537542,4,9,0,2,Afternoon,Female,3
878,Mumbai,15-04-2023,08:31,Burglary,Colaba,19.45755552,74.53868059,2,23,0,1,43572,24-01-2024,14:58,Bandra,Karol Bagh,114,27.61752979,770.4492118,1,1.3,Completed,32.64988378,10,4.90721896,90,27,Cloudy,5,21.87191942,1,7,1,1,Afternoon,Male,4
879,Delhi,09-03-2024,02:11,Harassment,Connaught Place,19.25421735,72.82330339,5,10,1,1,89603,20-10-2024,03:44,Karol Bagh,Colaba,56,17.04382868,962.4064162,2,3,Completed,32.73714974,30,5.031842651,70,43,Sunny,3,41.07564066,0,6,1,1,Evening,Female,3
880,Delhi,25-12-2023,08:25,Assault,Juhu,23.1030781,72.96309249,9,36,1,1,81185,01-04-2023,19:07,Lajpat Nagar,Karol Bagh,41,17.57736002,1008.103993,2,4.1,Completed,39.07110566,10,9.480790549,34,38,Cloudy,9,22.43561696,0,5,1,5,Afternoon,Other,3
881,Delhi,26-01-2023,06:14,Theft,Dwarka,20.63667112,72.46146383,1,31,1,1,94650,24-06-2024,04:28,Karol Bagh,Karol Bagh,88,20.14804549,1144.091248,1,3.5,Completed,33.59369674,20,7.461485989,53,49,Sunny,1,46.84718035,2,4,0,7,Morning,Female,2
882,Mumbai,25-10-2024,11:41,Fraud,Andheri,25.14222925,73.23056252,4,43,0,1,48759,24-03-2023,11:38,Saket,Dwarka,10,23.3405869,1153.399842,1.5,3.3,Completed,28.13013451,20,9.69743853,83,23,Rainy,2,28.81220439,0,1,1,9,Afternoon,Male,4
883,Delhi,07-04-2023,20:05,Fraud,Karol Bagh,29.09083792,76.29290508,3,22,1,1,24539,13-02-2023,07:36,Dwarka,Lajpat Nagar,77,28.29999528,1435.479325,1,1.2,Cancelled,39.61230764,0,7.861315837,65,35,Cloudy,8,15.26459756,4,0,0,9,Night,Other,4
884,Mumbai,20-02-2023,10:28,Assault,Andheri,23.30627703,76.85356384,5,43,1,0,50593,26-08-2024,22:50,Saket,Dadar,33,24.46230206,1145.718534,2,2.6,Completed,19.26943493,30,7.393479654,95,35,Rainy,3,54.98854534,0,6,0,3,Night,Female,1
885,Mumbai,20-08-2023,03:33,Burglary,Connaught Place,28.29445415,74.71520186,5,43,1,1,55022,11-05-2023,11:20,Karol Bagh,Bandra,105,28.16737756,1244.349411,1.2,3.2,Completed,33.77289327,20,4.562047131,44,23,Cloudy,9,46.43191674,2,3,1,3,Evening,Female,3
886,Delhi,24-04-2023,08:01,Theft,Juhu,19.00264962,75.0393229,10,54,1,1,70765,15-05-2024,14:42,Andheri,Dadar,73,24.97707323,,1,3.4,Completed,34.55320975,0,1.511493168,57,19,Rainy,5,5.780314063,0,1,1,5,Morning,Other,1
887,Delhi,15-07-2023,19:03,Fraud,Colaba,20.85366108,72.19593021,2,38,1,0,43051,15-04-2024,02:18,Connaught Place,Saket,55,3.300153697,1003.626349,2,1,Completed,40.46120737,30,6.488442309,81,36,Foggy,9,8.547200587,1,2,1,4,Morning,Male,0
888,Mumbai,07-09-2023,17:03,Fraud,Dwarka,19.33465894,72.41589757,,47,1,0,92303,04-12-2023,05:05,Dwarka,Andheri,81,5.290969375,743.2802594,1.2,1.8,Completed,44.94076729,20,4.949336742,85,26,Rainy,1,25.84797804,4,1,0,3,Evening,Male,0
889,Mumbai,17-03-2023,21:23,Burglary,Dadar,22.60961899,73.54540635,9,2,0,1,60730,07-06-2024,23:05,Andheri,Dwarka,31,26.77700192,450.8047179,1,4.8,Completed,29.51429526,5,6.110347318,42,29,Cloudy,5,47.90580178,4,8,0,4,Evening,Female,2
890,Delhi,27-04-2024,03:10,Assault,Andheri,28.99008555,75.26339052,5,53,1,1,94865,22-02-2023,13:43,Andheri,Colaba,91,2.775500573,504.4054664,1.5,3,Completed,26.95448751,0,3.182308998,52,9,Rainy,4,20.17748576,4,3,0,8,Afternoon,Other,1
891,Delhi,20-10-2024,00:33,Theft,Dwarka,20.06647336,76.43730689,10,23,1,1,55242,14-08-2024,05:11,Lajpat Nagar,Juhu,41,24.23689017,572.7724779,1.5,3.8,Completed,,20,2.362133893,81,26,Sunny,7,59.49195282,1,0,1,4,Evening,Female,0
892,Delhi,10-04-2024,00:00,Assault,Saket,25.67050754,75.63001837,2,54,1,1,90903,14-12-2024,01:53,Colaba,Colaba,50,25.79562449,543.9328544,1,2.2,Completed,33.05371651,5,3.018857667,46,37,Sunny,1,55.54945818,1,4,1,6,Evening,Male,2
893,Delhi,17-11-2023,10:24,Assault,Andheri,23.96645533,74.35276713,7,35,0,1,76159,12-01-2024,22:25,Colaba,Dadar,102,13.63300774,823.0835408,1,3.3,Cancelled,34.95444787,0,6.746868511,80,18,Cloudy,3,52.55480927,1,6,0,0,Afternoon,Female,0
894,Delhi,10-07-2023,09:01,Theft,Dwarka,29.32315034,72.70994444,6,59,1,1,43312,16-11-2023,20:46,Connaught Place,Dadar,29,11.93593308,409.0660017,1.2,2.4,Completed,19.84271966,20,9.55334056,48,45,Foggy,5,5.502875915,3,0,0,2,Morning,Other,1
895,Mumbai,18-01-2024,18:36,Theft,Dwarka,20.34771057,76.68463941,7,37,0,1,17586,05-02-2024,21:20,Juhu,Dadar,41,7.443318135,799.1310646,1.5,2.2,Completed,27.04613362,0,9.923311277,66,22,Rainy,8,58.02070934,4,3,1,5,Afternoon,Other,1
896,Mumbai,22-11-2023,11:54,Fraud,Dwarka,21.33230636,74.18271631,,32,1,1,92833,06-10-2023,19:05,Connaught Place,Lajpat Nagar,27,3.369728407,1378.549901,2,2.6,Completed,22.98222029,10,8.182220139,57,34,Sunny,8,37.52851891,2,8,0,5,Evening,Other,2
897,Mumbai,16-09-2024,02:11,Fraud,Juhu,19.32496165,76.41632409,10,56,0,1,94463,21-12-2023,01:00,Dadar,Connaught Place,96,22.87072278,638.6475518,1,2.8,Completed,11.3570649,5,9.596811312,91,39,Foggy,3,37.5220135,0,2,0,0,Evening,Male,1
